"subject";"KatCode";"Cond";"Nr";"Item";"Semantische.Kategorie";"uebergeordnete.Kategorie";"OberkatCode";"Dateiname";"DG";"g_ng";"Session";"ordinaAll";"g_ng_count";"RT";"errorcode";"filler_used";"g_ng_count_cent";"pos_in_cat";"g_ng_count_1_5";"alt_g_ng";"alt_g_ng_cent";"DG_cent";"valid";"ItemID"
"9";"42";"JN";5;"Vulkan";"Landschaften";"MiscII";8;"vulkan";"2";"g1";5;107;63;622;0;"";0;7;3;4;1,49794973544974;-0,5;322;"4205"
"9";"23";"SN";2;"Kelle";"Werkzeug_Kueche";"Werkzeug";4;"kelle";"2";"g1";5;108;63;1007;0;"";0;8;3;5;2,49794973544974;-0,5;322;"2302"
"9";"42";"JN";3;"Meer";"Landschaften";"MiscII";8;"meer";"2";"g1";5;109;64;909;0;"";1;9;4;5;2,49794973544974;-0,5;322;"4203"
"9";"23";"SN";8;"Flaschenoeffner";"Werkzeug_Kueche";"Werkzeug";4;"flaschenoeffner";"2";"g1";5;109;64;870;0;"";1;9;4;5;2,49794973544974;-0,5;322;"2308"
"9";"23";"SN";3;"Nudelholz";"Werkzeug_Kueche";"Werkzeug";4;"nudelholz";"2";"g1";5;110;65;792;0;"";2;10;5;5;2,49794973544974;-0,5;322;"2303"
"9";"42";"JN";7;"See";"Landschaften";"MiscII";8;"see";"2";"g1";5;110;65;932;0;"";2;10;5;5;2,49794973544974;-0,5;322;"4207"
"9";"22";"SN";4;"Bonbon";"Suessigkeiten";"Lebensmittel";3;"bonbon";"2";"g1";5;101;61;772;0;"";-2;1;1;0;-2,50205026455026;-0,5;322;"2204"
"9";"27";"JN";5;"Kanu";"Wasser";"Fortbewegungsmittel";5;"kanu";"2";"g1";5;101;61;1116;0;"";-2;1;1;0;-2,50205026455026;-0,5;322;"2705"
"9";"22";"SN";1;"Kuchen";"Suessigkeiten";"Lebensmittel";3;"kuchen";"2";"g1";5;102;62;801;0;"";-1;2;2;0;-2,50205026455026;-0,5;322;"2201"
"9";"22";"SN";6;"Zuckerwatte";"Suessigkeiten";"Lebensmittel";3;"zuckerwatte";"2";"g1";5;105;63;684;0;"";0;5;3;2;-0,502050264550264;-0,5;322;"2206"
"9";"27";"JN";10;"Surfbrett";"Wasser";"Fortbewegungsmittel";5;"surfbrett";"2";"g1";5;104;62;889;0;"";-1;4;2;2;-0,502050264550264;-0,5;322;"2710"
"9";"22";"SN";2;"Eis";"Suessigkeiten";"Lebensmittel";3;"eis";"2";"g1";5;106;64;621;0;"";1;6;4;2;-0,502050264550264;-0,5;322;"2202"
"9";"27";"JN";2;"Segelschiff";"Wasser";"Fortbewegungsmittel";5;"segelschiff";"2";"g1";5;105;63;853;0;"";0;5;3;2;-0,502050264550264;-0,5;322;"2702"
"9";"27";"JN";7;"Floss";"Wasser";"Fortbewegungsmittel";5;"floss";"2";"g1";5;108;64;1616;0;"";1;8;4;4;1,49794973544974;-0,5;322;"2707"
"9";"27";"JN";4;"U-Boot";"Wasser";"Fortbewegungsmittel";5;"u-boot";"2";"g1";5;110;65;829;0;"";2;10;5;5;2,49794973544974;-0,5;322;"2704"
"9";"22";"SN";5;"Lakritz";"Suessigkeiten";"Lebensmittel";3;"lakritz";"2";"g1";5;110;65;618;0;"";2;10;5;5;2,49794973544974;-0,5;322;"2205"
"9";"11";"SN";2;"Kolibri";"Voegel";"Tiere";1;"kolibri";"2";"g1";5;101;61;678;0;"";-2;1;1;0;-2,50205026455026;-0,5;322;"1102"
"9";"11";"SN";9;"Taube";"Voegel";"Tiere";1;"taube";"2";"g1";5;103;62;816;0;"";-1;3;2;1;-1,50205026455026;-0,5;322;"1109"
"9";"26";"JN";9;"Stricknadel";"Schneiderei";"Werkzeug";4;"stricknadel";"2";"g1";5;101;61;1337;0;"";-2;1;1;0;-2,50205026455026;-0,5;322;"2609"
"9";"26";"JN";6;"Garn";"Schneiderei";"Werkzeug";4;"garn";"2";"g1";5;104;62;1086;0;"";-1;4;2;2;-0,502050264550264;-0,5;322;"2606"
"9";"11";"SN";8;"Ente";"Voegel";"Tiere";1;"ente";"2";"g1";5;106;63;678;0;"";0;6;3;3;0,497949735449736;-0,5;322;"1108"
"9";"26";"JN";4;"Naehmaschine";"Schneiderei";"Werkzeug";4;"naehmaschine";"2";"g1";5;105;63;1060;0;"";0;5;3;2;-0,502050264550264;-0,5;322;"2604"
"9";"26";"JN";10;"Wollknaeuel";"Schneiderei";"Werkzeug";4;"wollknaeuel";"2";"g1";5;108;64;1616;0;"";1;8;4;4;1,49794973544974;-0,5;322;"2610"
"9";"26";"JN";1;"Buegeleisen";"Schneiderei";"Werkzeug";4;"buegeleisen";"2";"g1";5;110;65;703;0;"";2;10;5;5;2,49794973544974;-0,5;322;"2601"
"9";"11";"SN";6;"Schwan";"Voegel";"Tiere";1;"schwan";"2";"g1";5;110;65;744;0;"";2;10;5;5;2,49794973544974;-0,5;322;"1106"
"9";"33";"SN";9;"Schublade";"Aufbewahrung";"Moebel";6;"schublade";"2";"g1";5;101;61;865;0;"";-2;1;1;0;-2,50205026455026;-0,5;322;"3309"
"9";"21";"JN";1;"Paprika";"Gemuese";"Lebensmittel";3;"paprika";"2";"g1";5;101;61;646;0;"";-2;1;1;0;-2,50205026455026;-0,5;322;"2101"
"9";"33";"SN";8;"Schmuckkaestchen";"Aufbewahrung";"Moebel";6;"schmuckkaestchen";"2";"g1";5;103;62;1925;0;"";-1;3;2;1;-1,50205026455026;-0,5;322;"3308"
"9";"21";"JN";8;"Erbse";"Gemuese";"Lebensmittel";3;"erbse";"2";"g1";5;103;62;781;0;"";-1;3;2;1;-1,50205026455026;-0,5;322;"2108"
"9";"33";"SN";6;"Safe";"Aufbewahrung";"Moebel";6;"safe";"2";"g1";5;105;63;1209;0;"";0;5;3;2;-0,502050264550264;-0,5;322;"3306"
"9";"33";"SN";3;"Vitrine";"Aufbewahrung";"Moebel";6;"vitrine";"2";"g1";5;106;64;1656;0;"";1;6;4;2;-0,502050264550264;-0,5;322;"3303"
"9";"21";"JN";5;"Radieschen";"Gemuese";"Lebensmittel";3;"radieschen";"2";"g1";5;107;63;817;0;"";0;7;3;4;1,49794973544974;-0,5;322;"2105"
"9";"21";"JN";4;"Gurke";"Gemuese";"Lebensmittel";3;"gurke";"2";"g1";5;109;64;547;0;"";1;9;4;5;2,49794973544974;-0,5;322;"2104"
"9";"21";"JN";6;"Tomate";"Gemuese";"Lebensmittel";3;"tomate";"2";"g1";5;110;65;597;0;"";2;10;5;5;2,49794973544974;-0,5;322;"2106"
"9";"33";"SN";4;"Truhe";"Aufbewahrung";"Moebel";6;"truhe";"2";"g1";5;110;65;1499;0;"";2;10;5;5;2,49794973544974;-0,5;322;"3304"
"9";"39";"SN";7;"Windmuehle";"Gebaeude";"MiscII";8;"windmuehle";"2";"g1";5;101;61;895;0;"";-2;1;1;0;-2,50205026455026;-0,5;322;"3907"
"9";"39";"SN";1;"Kirche";"Gebaeude";"MiscII";8;"kirche";"2";"g1";5;102;62;803;0;"";-1;2;2;0;-2,50205026455026;-0,5;322;"3901"
"9";"25";"JN";5;"Klammer";"Buero";"Werkzeug";4;"klammer";"2";"g1";5;103;62;758;0;"";-1;3;2;1;-1,50205026455026;-0,5;322;"2505"
"9";"25";"JN";4;"Lineal";"Buero";"Werkzeug";4;"lineal";"2";"g1";5;104;63;683;0;"";0;4;3;1;-1,50205026455026;-0,5;322;"2504"
"9";"39";"SN";3;"Fachwerkhaus";"Gebaeude";"MiscII";8;"fachwerkhaus";"2";"g1";5;105;63;1876;0;"";0;5;3;2;-0,502050264550264;-0,5;322;"3903"
"9";"25";"JN";8;"Locher";"Buero";"Werkzeug";4;"locher";"2";"g1";5;106;64;669;0;"";1;6;4;2;-0,502050264550264;-0,5;322;"2508"
"9";"39";"SN";9;"Stadion";"Gebaeude";"MiscII";8;"stadion";"2";"g1";5;108;64;688;0;"";1;8;4;4;1,49794973544974;-0,5;322;"3909"
"9";"25";"JN";6;"Anspitzer";"Buero";"Werkzeug";4;"anspitzer";"2";"g1";5;110;65;1198;0;"";2;10;5;5;2,49794973544974;-0,5;322;"2506"
"9";"20";"SN";3;"Bier";"Getraenke";"Lebensmittel";3;"bier";"2";"g1";5;101;61;553;0;"";-2;1;1;0;-2,50205026455026;-0,5;322;"2003"
"9";"34";"JN";1;"Kuehlschrank";"Kueche";"Moebel";6;"kuehlschrank";"2";"g1";5;101;61;567;0;"";-2;1;1;0;-2,50205026455026;-0,5;322;"3401"
"9";"34";"JN";8;"Spuelbecken";"Kueche";"Moebel";6;"spuelbecken";"2";"g1";5;103;62;930;0;"";-1;3;2;1;-1,50205026455026;-0,5;322;"3408"
"9";"34";"JN";6;"Backofen";"Kueche";"Moebel";6;"backofen";"2";"g1";5;104;63;856;0;"";0;4;3;1;-1,50205026455026;-0,5;322;"3406"
"9";"20";"SN";6;"Schnaps";"Getraenke";"Lebensmittel";3;"schnaps";"2";"g1";5;105;62;875;0;"";-1;5;2;3;0,497949735449736;-0,5;322;"2006"
"9";"34";"JN";7;"Toaster";"Kueche";"Moebel";6;"toaster";"2";"g1";5;106;64;634;0;"";1;6;4;2;-0,502050264550264;-0,5;322;"3407"
"9";"20";"SN";10;"HeisseSchokolade";"Getraenke";"Lebensmittel";3;"heisseschokolade";"2";"g1";5;108;63;1480;0;"";0;8;3;5;2,49794973544974;-0,5;322;"2010"
"9";"20";"SN";7;"Kaffee";"Getraenke";"Lebensmittel";3;"kaffee";"2";"g1";5;109;64;1069;0;"";1;9;4;5;2,49794973544974;-0,5;322;"2007"
"9";"20";"SN";1;"Tee";"Getraenke";"Lebensmittel";3;"tee";"2";"g1";5;110;65;967;0;"";2;10;5;5;2,49794973544974;-0,5;322;"2001"
"9";"34";"JN";10;"mixer";"Kueche";"Moebel";6;"mixer";"2";"g1";5;110;65;828;0;"";2;10;5;5;2,49794973544974;-0,5;322;"3410"
"9";"45";"JN";4;"Wolf";"Raubtiere";"Tiere";1;"wolf";"2";"g1";5;101;61;718;0;"";-2;1;1;0;-2,50205026455026;-0,5;322;"4504"
"9";"45";"JN";1;"Tiger";"Raubtiere";"Tiere";1;"tiger";"2";"g1";5;103;62;849;0;"";-1;3;2;1;-1,50205026455026;-0,5;322;"4501"
"9";"45";"JN";5;"Luchs";"Raubtiere";"Tiere";1;"luchs";"2";"g1";5;106;63;1210;0;"";0;6;3;3;0,497949735449736;-0,5;322;"4505"
"9";"44";"SN";2;"Wasserwaage";"Heimwerker";"Werkzeug";4;"wasserwaage";"2";"g1";5;107;63;952;0;"";0;7;3;4;1,49794973544974;-0,5;322;"4402"
"9";"45";"JN";10;"Panther";"Raubtiere";"Tiere";1;"panther";"2";"g1";5;109;64;1535;0;"";1;9;4;5;2,49794973544974;-0,5;322;"4510"
"9";"44";"SN";7;"Teppichmesser";"Heimwerker";"Werkzeug";4;"teppichmesser";"2";"g1";5;109;64;1670;0;"";1;9;4;5;2,49794973544974;-0,5;322;"4407"
"9";"45";"JN";9;"Leopard";"Raubtiere";"Tiere";1;"leopard";"2";"g1";5;110;65;1562;0;"";2;10;5;5;2,49794973544974;-0,5;322;"4509"
"9";"44";"SN";1;"Schraubenzieher";"Heimwerker";"Werkzeug";4;"schraubenzieher";"2";"g1";5;110;65;1431;0;"";2;10;5;5;2,49794973544974;-0,5;322;"4401"
"9";"32";"SN";10;"Kanapee";"Liegen";"Moebel";6;"kanapee";"2";"g1";5;101;61;962;0;"";-2;1;1;0;-2,50205026455026;-0,5;322;"3210"
"9";"36";"JN";4;"Ohr";"Koerperteile";"MiscI";7;"ohr";"2";"g1";5;101;61;646;0;"";-2;1;1;0;-2,50205026455026;-0,5;322;"3604"
"9";"36";"JN";2;"Arm";"Koerperteile";"MiscI";7;"arm";"2";"g1";5;102;62;681;0;"";-1;2;2;0;-2,50205026455026;-0,5;322;"3602"
"9";"36";"JN";5;"Nase";"Koerperteile";"MiscI";7;"nase";"2";"g1";5;104;63;666;0;"";0;4;3;1;-1,50205026455026;-0,5;322;"3605"
"9";"32";"SN";8;"Pritsche";"Liegen";"Moebel";6;"pritsche";"2";"g1";5;107;63;1474;0;"";0;7;3;4;1,49794973544974;-0,5;322;"3208"
"9";"36";"JN";9;"Bauch";"Koerperteile";"MiscI";7;"bauch";"2";"g1";5;108;64;770;0;"";1;8;4;4;1,49794973544974;-0,5;322;"3609"
"9";"32";"SN";4;"Haengematte";"Liegen";"Moebel";6;"haengematte";"2";"g1";5;109;64;790;0;"";1;9;4;5;2,49794973544974;-0,5;322;"3204"
"9";"36";"JN";1;"Finger";"Koerperteile";"MiscI";7;"finger";"2";"g1";5;110;65;605;0;"";2;10;5;5;2,49794973544974;-0,5;322;"3601"
"9";"32";"SN";5;"Schlafsofa";"Liegen";"Moebel";6;"schlafsofa";"2";"g1";5;110;65;832;0;"";2;10;5;5;2,49794973544974;-0,5;322;"3205"
"9";"24";"SN";10;"Saege";"Bauernhof";"Werkzeug";4;"saege";"2";"g1";5;101;61;702;0;"";-2;1;1;0;-2,50205026455026;-0,5;322;"2410"
"9";"24";"SN";7;"Schubkarre";"Bauernhof";"Werkzeug";4;"schubkarre";"2";"g1";5;102;62;1153;0;"";-1;2;2;0;-2,50205026455026;-0,5;322;"2407"
"9";"40";"JN";7;"Mohn";"Blumen";"MiscII";8;"mohn";"2";"g1";5;101;61;859;0;"";-2;1;1;0;-2,50205026455026;-0,5;322;"4007"
"9";"24";"SN";9;"Besen";"Bauernhof";"Werkzeug";4;"besen";"2";"g1";5;104;63;661;0;"";0;4;3;1;-1,50205026455026;-0,5;322;"2409"
"9";"40";"JN";1;"Sonnenblume";"Blumen";"MiscII";8;"sonnenblume";"2";"g1";5;104;62;822;0;"";-1;4;2;2;-0,502050264550264;-0,5;322;"4001"
"9";"24";"SN";8;"Schaufel";"Bauernhof";"Werkzeug";4;"schaufel";"2";"g1";5;106;64;1410;0;"";1;6;4;2;-0,502050264550264;-0,5;322;"2408"
"9";"40";"JN";9;"Gaensebluemchen";"Blumen";"MiscII";8;"gaensebluemchen";"2";"g1";5;109;64;931;0;"";1;9;4;5;2,49794973544974;-0,5;322;"4009"
"9";"40";"JN";5;"Rose";"Blumen";"MiscII";8;"rose";"2";"g1";5;110;65;775;0;"";2;10;5;5;2,49794973544974;-0,5;322;"4005"
"9";"42";"JN";2;"Wiese";"Landschaften";"MiscII";8;"wiese";"3";"g1";5;101;61;790;0;"";-2;1;1;0;-2,50205026455026;0,5;322;"4202"
"9";"23";"SN";3;"Nudelholz";"Werkzeug_Kueche";"Werkzeug";4;"nudelholz";"3";"g1";5;101;61;723;0;"";-2;1;1;0;-2,50205026455026;0,5;322;"2303"
"9";"42";"JN";3;"Meer";"Landschaften";"MiscII";8;"meer";"3";"g1";5;104;62;825;0;"";-1;4;2;2;-0,502050264550264;0,5;322;"4203"
"9";"23";"SN";8;"Flaschenoeffner";"Werkzeug_Kueche";"Werkzeug";4;"flaschenoeffner";"3";"g1";5;104;62;983;0;"";-1;4;2;2;-0,502050264550264;0,5;322;"2308"
"9";"42";"JN";5;"Vulkan";"Landschaften";"MiscII";8;"vulkan";"3";"g1";5;105;63;594;0;"";0;5;3;2;-0,502050264550264;0,5;322;"4205"
"9";"23";"SN";4;"Messer";"Werkzeug_Kueche";"Werkzeug";4;"messer";"3";"g1";5;108;63;590;0;"";0;8;3;5;2,49794973544974;0,5;322;"2304"
"9";"23";"SN";2;"Kelle";"Werkzeug_Kueche";"Werkzeug";4;"kelle";"3";"g1";5;109;64;764;0;"";1;9;4;5;2,49794973544974;0,5;322;"2302"
"9";"42";"JN";7;"See";"Landschaften";"MiscII";8;"see";"3";"g1";5;109;64;970;0;"";1;9;4;5;2,49794973544974;0,5;322;"4207"
"9";"23";"SN";5;"Dosenoeffner";"Werkzeug_Kueche";"Werkzeug";4;"dosenoeffner";"3";"g1";5;110;65;1109;0;"";2;10;5;5;2,49794973544974;0,5;322;"2305"
"9";"42";"JN";6;"Fluss";"Landschaften";"MiscII";8;"fluss";"3";"g1";5;110;65;942;0;"";2;10;5;5;2,49794973544974;0,5;322;"4206"
"9";"22";"SN";6;"Zuckerwatte";"Suessigkeiten";"Lebensmittel";3;"zuckerwatte";"3";"g1";5;101;61;655;0;"";-2;1;1;0;-2,50205026455026;0,5;322;"2206"
"9";"27";"JN";5;"Kanu";"Wasser";"Fortbewegungsmittel";5;"kanu";"3";"g1";5;101;61;1592;0;"";-2;1;1;0;-2,50205026455026;0,5;322;"2705"
"9";"27";"JN";2;"Segelschiff";"Wasser";"Fortbewegungsmittel";5;"segelschiff";"3";"g1";5;102;62;834;0;"";-1;2;2;0;-2,50205026455026;0,5;322;"2702"
"9";"22";"SN";5;"Lakritz";"Suessigkeiten";"Lebensmittel";3;"lakritz";"3";"g1";5;103;62;643;0;"";-1;3;2;1;-1,50205026455026;0,5;322;"2205"
"9";"27";"JN";4;"U-Boot";"Wasser";"Fortbewegungsmittel";5;"u-boot";"3";"g1";5;104;63;860;0;"";0;4;3;1;-1,50205026455026;0,5;322;"2704"
"9";"22";"SN";4;"Bonbon";"Suessigkeiten";"Lebensmittel";3;"bonbon";"3";"g1";5;104;63;561;0;"";0;4;3;1;-1,50205026455026;0,5;322;"2204"
"9";"27";"JN";10;"Surfbrett";"Wasser";"Fortbewegungsmittel";5;"surfbrett";"3";"g1";5;107;64;1047;0;"";1;7;4;3;0,497949735449736;0,5;322;"2710"
"9";"22";"SN";2;"Eis";"Suessigkeiten";"Lebensmittel";3;"eis";"3";"g1";5;107;64;582;0;"";1;7;4;3;0,497949735449736;0,5;322;"2202"
"9";"22";"SN";1;"Kuchen";"Suessigkeiten";"Lebensmittel";3;"kuchen";"3";"g1";5;110;65;606;0;"";2;10;5;5;2,49794973544974;0,5;322;"2201"
"9";"26";"JN";9;"Stricknadel";"Schneiderei";"Werkzeug";4;"stricknadel";"3";"g1";5;101;61;1448;0;"";-2;1;1;0;-2,50205026455026;0,5;322;"2609"
"9";"11";"SN";6;"Schwan";"Voegel";"Tiere";1;"schwan";"3";"g1";5;101;61;698;0;"";-2;1;1;0;-2,50205026455026;0,5;322;"1106"
"9";"26";"JN";4;"Naehmaschine";"Schneiderei";"Werkzeug";4;"naehmaschine";"3";"g1";5;104;62;587;0;"";-1;4;2;2;-0,502050264550264;0,5;322;"2604"
"9";"11";"SN";2;"Kolibri";"Voegel";"Tiere";1;"kolibri";"3";"g1";5;103;62;767;0;"";-1;3;2;1;-1,50205026455026;0,5;322;"1102"
"9";"26";"JN";6;"Garn";"Schneiderei";"Werkzeug";4;"garn";"3";"g1";5;105;63;914;0;"";0;5;3;2;-0,502050264550264;0,5;322;"2606"
"9";"11";"SN";1;"Adler";"Voegel";"Tiere";1;"adler";"3";"g1";5;104;63;601;0;"";0;4;3;1;-1,50205026455026;0,5;322;"1101"
"9";"11";"SN";8;"Ente";"Voegel";"Tiere";1;"ente";"3";"g1";5;106;64;537;0;"";1;6;4;2;-0,502050264550264;0,5;322;"1108"
"9";"26";"JN";1;"Buegeleisen";"Schneiderei";"Werkzeug";4;"buegeleisen";"3";"g1";5;107;64;641;0;"";1;7;4;3;0,497949735449736;0,5;322;"2601"
"9";"11";"SN";9;"Taube";"Voegel";"Tiere";1;"taube";"3";"g1";5;110;65;783;0;"";2;10;5;5;2,49794973544974;0,5;322;"1109"
"9";"26";"JN";10;"Wollknaeuel";"Schneiderei";"Werkzeug";4;"wollknaeuel";"3";"g1";5;110;65;746;0;"";2;10;5;5;2,49794973544974;0,5;322;"2610"
"9";"21";"JN";6;"Tomate";"Gemuese";"Lebensmittel";3;"tomate";"3";"g1";5;101;61;558;0;"";-2;1;1;0;-2,50205026455026;0,5;322;"2106"
"9";"33";"SN";6;"Safe";"Aufbewahrung";"Moebel";6;"safe";"3";"g1";5;101;61;889;0;"";-2;1;1;0;-2,50205026455026;0,5;322;"3306"
"9";"21";"JN";1;"Paprika";"Gemuese";"Lebensmittel";3;"paprika";"3";"g1";5;104;62;575;0;"";-1;4;2;2;-0,502050264550264;0,5;322;"2101"
"9";"33";"SN";8;"Schmuckkaestchen";"Aufbewahrung";"Moebel";6;"schmuckkaestchen";"3";"g1";5;104;62;1039;0;"";-1;4;2;2;-0,502050264550264;0,5;322;"3308"
"9";"21";"JN";4;"Gurke";"Gemuese";"Lebensmittel";3;"gurke";"3";"g1";5;105;63;523;0;"";0;5;3;2;-0,502050264550264;0,5;322;"2104"
"9";"33";"SN";3;"Vitrine";"Aufbewahrung";"Moebel";6;"vitrine";"3";"g1";5;106;63;1236;0;"";0;6;3;3;0,497949735449736;0,5;322;"3303"
"9";"33";"SN";9;"Schublade";"Aufbewahrung";"Moebel";6;"schublade";"3";"g1";5;107;64;840;0;"";1;7;4;3;0,497949735449736;0,5;322;"3309"
"9";"21";"JN";5;"Radieschen";"Gemuese";"Lebensmittel";3;"radieschen";"3";"g1";5;106;64;601;0;"";1;6;4;2;-0,502050264550264;0,5;322;"2105"
"9";"33";"SN";4;"Truhe";"Aufbewahrung";"Moebel";6;"truhe";"3";"g1";5;110;65;875;0;"";2;10;5;5;2,49794973544974;0,5;322;"3304"
"9";"21";"JN";8;"Erbse";"Gemuese";"Lebensmittel";3;"erbse";"3";"g1";5;110;65;731;0;"";2;10;5;5;2,49794973544974;0,5;322;"2108"
"9";"25";"JN";8;"Locher";"Buero";"Werkzeug";4;"locher";"3";"g1";5;101;61;647;0;"";-2;1;1;0;-2,50205026455026;0,5;322;"2508"
"9";"39";"SN";9;"Stadion";"Gebaeude";"MiscII";8;"stadion";"3";"g1";5;101;61;742;0;"";-2;1;1;0;-2,50205026455026;0,5;322;"3909"
"9";"25";"JN";6;"Anspitzer";"Buero";"Werkzeug";4;"anspitzer";"3";"g1";5;103;62;642;0;"";-1;3;2;1;-1,50205026455026;0,5;322;"2506"
"9";"39";"SN";3;"Fachwerkhaus";"Gebaeude";"MiscII";8;"fachwerkhaus";"3";"g1";5;104;62;1438;0;"";-1;4;2;2;-0,502050264550264;0,5;322;"3903"
"9";"39";"SN";1;"Kirche";"Gebaeude";"MiscII";8;"kirche";"3";"g1";5;106;63;669;0;"";0;6;3;3;0,497949735449736;0,5;322;"3901"
"9";"25";"JN";4;"Lineal";"Buero";"Werkzeug";4;"lineal";"3";"g1";5;106;63;572;0;"";0;6;3;3;0,497949735449736;0,5;322;"2504"
"9";"25";"JN";5;"Klammer";"Buero";"Werkzeug";4;"klammer";"3";"g1";5;107;64;822;0;"";1;7;4;3;0,497949735449736;0,5;322;"2505"
"9";"39";"SN";7;"Windmuehle";"Gebaeude";"MiscII";8;"windmuehle";"3";"g1";5;108;64;670;0;"";1;8;4;4;1,49794973544974;0,5;322;"3907"
"9";"39";"SN";10;"Tempel";"Gebaeude";"MiscII";8;"tempel";"3";"g1";5;110;65;803;0;"";2;10;5;5;2,49794973544974;0,5;322;"3910"
"9";"25";"JN";7;"Radiergummi";"Buero";"Werkzeug";4;"radiergummi";"3";"g1";5;110;65;651;0;"";2;10;5;5;2,49794973544974;0,5;322;"2507"
"9";"20";"SN";6;"Schnaps";"Getraenke";"Lebensmittel";3;"schnaps";"3";"g1";5;101;61;789;0;"";-2;1;1;0;-2,50205026455026;0,5;322;"2006"
"9";"20";"SN";1;"Tee";"Getraenke";"Lebensmittel";3;"tee";"3";"g1";5;102;62;735;0;"";-1;2;2;0;-2,50205026455026;0,5;322;"2001"
"9";"34";"JN";6;"Backofen";"Kueche";"Moebel";6;"backofen";"3";"g1";5;101;61;651;0;"";-2;1;1;0;-2,50205026455026;0,5;322;"3406"
"9";"34";"JN";7;"Toaster";"Kueche";"Moebel";6;"toaster";"3";"g1";5;103;62;661;0;"";-1;3;2;1;-1,50205026455026;0,5;322;"3407"
"9";"20";"SN";7;"Kaffee";"Getraenke";"Lebensmittel";3;"kaffee";"3";"g1";5;105;63;988;0;"";0;5;3;2;-0,502050264550264;0,5;322;"2007"
"9";"20";"SN";3;"Bier";"Getraenke";"Lebensmittel";3;"bier";"3";"g1";5;106;64;593;0;"";1;6;4;2;-0,502050264550264;0,5;322;"2003"
"9";"34";"JN";8;"Spuelbecken";"Kueche";"Moebel";6;"spuelbecken";"3";"g1";5;106;63;1196;0;"";0;6;3;3;0,497949735449736;0,5;322;"3408"
"9";"34";"JN";10;"mixer";"Kueche";"Moebel";6;"mixer";"3";"g1";5;108;64;864;0;"";1;8;4;4;1,49794973544974;0,5;322;"3410"
"9";"20";"SN";10;"HeisseSchokolade";"Getraenke";"Lebensmittel";3;"heisseschokolade";"3";"g1";5;110;65;940;0;"";2;10;5;5;2,49794973544974;0,5;322;"2010"
"9";"34";"JN";1;"Kuehlschrank";"Kueche";"Moebel";6;"kuehlschrank";"3";"g1";5;110;65;867;0;"";2;10;5;5;2,49794973544974;0,5;322;"3401"
"9";"45";"JN";9;"Leopard";"Raubtiere";"Tiere";1;"leopard";"3";"g1";5;101;61;924;0;"";-2;1;1;0;-2,50205026455026;0,5;322;"4509"
"9";"44";"SN";7;"Teppichmesser";"Heimwerker";"Werkzeug";4;"teppichmesser";"3";"g1";5;101;61;957;0;"";-2;1;1;0;-2,50205026455026;0,5;322;"4407"
"9";"45";"JN";10;"Panther";"Raubtiere";"Tiere";1;"panther";"3";"g1";5;102;62;1712;0;"";-1;2;2;0;-2,50205026455026;0,5;322;"4510"
"9";"45";"JN";5;"Luchs";"Raubtiere";"Tiere";1;"luchs";"3";"g1";5;103;63;1105;0;"";0;3;3;0;-2,50205026455026;0,5;322;"4505"
"9";"44";"SN";2;"Wasserwaage";"Heimwerker";"Werkzeug";4;"wasserwaage";"3";"g1";5;107;63;965;0;"";0;7;3;4;1,49794973544974;0,5;322;"4402"
"9";"45";"JN";1;"Tiger";"Raubtiere";"Tiere";1;"tiger";"3";"g1";5;107;64;973;0;"";1;7;4;3;0,497949735449736;0,5;322;"4501"
"9";"44";"SN";1;"Schraubenzieher";"Heimwerker";"Werkzeug";4;"schraubenzieher";"3";"g1";5;110;65;1225;0;"";2;10;5;5;2,49794973544974;0,5;322;"4401"
"9";"45";"JN";4;"Wolf";"Raubtiere";"Tiere";1;"wolf";"3";"g1";5;110;65;1110;0;"";2;10;5;5;2,49794973544974;0,5;322;"4504"
"9";"36";"JN";1;"Finger";"Koerperteile";"MiscI";7;"finger";"3";"g1";5;101;61;718;0;"";-2;1;1;0;-2,50205026455026;0,5;322;"3601"
"9";"32";"SN";5;"Schlafsofa";"Liegen";"Moebel";6;"schlafsofa";"3";"g1";5;101;61;919;0;"";-2;1;1;0;-2,50205026455026;0,5;322;"3205"
"9";"36";"JN";4;"Ohr";"Koerperteile";"MiscI";7;"ohr";"3";"g1";5;103;62;667;0;"";-1;3;2;1;-1,50205026455026;0,5;322;"3604"
"9";"32";"SN";4;"Haengematte";"Liegen";"Moebel";6;"haengematte";"3";"g1";5;104;63;1161;0;"";0;4;3;1;-1,50205026455026;0,5;322;"3204"
"9";"36";"JN";9;"Bauch";"Koerperteile";"MiscI";7;"bauch";"3";"g1";5;105;63;632;0;"";0;5;3;2;-0,502050264550264;0,5;322;"3609"
"9";"32";"SN";8;"Pritsche";"Liegen";"Moebel";6;"pritsche";"3";"g1";5;106;64;1893;0;"";1;6;4;2;-0,502050264550264;0,5;322;"3208"
"9";"36";"JN";2;"Arm";"Koerperteile";"MiscI";7;"arm";"3";"g1";5;108;64;672;0;"";1;8;4;4;1,49794973544974;0,5;322;"3602"
"9";"36";"JN";5;"Nase";"Koerperteile";"MiscI";7;"nase";"3";"g1";5;110;65;586;0;"";2;10;5;5;2,49794973544974;0,5;322;"3605"
"9";"24";"SN";10;"Saege";"Bauernhof";"Werkzeug";4;"saege";"3";"g1";5;101;61;673;0;"";-2;1;1;0;-2,50205026455026;0,5;322;"2410"
